bb,tag,ptb,sim,deg,ood,valid_seeds,num_seeds,complete,has_nan,has_traceback,mean,std,trim_mean_without_min,trim_std_without_min,reported_mean_without_min,reported_std_without_min,pollution_added_edges,pollution_deleted_edges,pollution_clean_edges,pollution_attack_edges,filter_module_f1,filter_module_auc,filter_module_ap,gppt_filter_f1,gppt_filter_auc,gppt_filter_ap,tau_tune_f1,tau_tune_auc,tau_tune_ap,out_detect_pt_edges_f1,out_detect_pt_edges_auc,out_detect_pt_edges_ap,sim_pt_node_f1,sim_pt_edge_f1,sim_pt_edge_auc,degree_pt_node_f1,degree_pt_edge_f1,degree_pt_edge_auc,out_detect_pt_node_f1,out_detect_pt_edge_f1,out_detect_pt_edge_auc,seed1,seed2,seed3,seed4,seed5,file
stable,sim_deg_degscan,0.15,0.3,1,-1.0,5,5,True,False,False,0.1069,0.0134,0.1093,0.0140,0.1093,0.0140,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1516,0.6170,0.2036,0.0000,0.8478,0.4791,0.3115,0.3247,0.6324,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.1047,0.0972,0.0997,0.0997,0.1333,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg1_ood-1.0_ptb0.15.log
stable,sim_deg_degscan,0.15,0.3,2,-1.0,5,5,True,False,False,0.1050,0.0156,0.1088,0.0152,0.1088,0.0152,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.0982,0.6240,0.2108,0.0000,0.8478,0.4791,0.3115,0.3247,0.6324,0.0000,0.0000,0.4836,0.0000,0.0000,0.5000,0.0897,0.0934,0.0939,0.1250,0.1229,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg2_ood-1.0_ptb0.15.log
stable,sim_deg_degscan,0.15,0.3,3,-1.0,5,5,True,False,False,0.1073,0.0210,0.1140,0.0181,0.1140,0.0181,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1493,0.6394,0.2113,0.0000,0.8478,0.4791,0.3115,0.3247,0.6324,0.3056,0.1975,0.5147,0.0000,0.0000,0.5000,0.1375,0.1080,0.0885,0.0806,0.1221,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg3_ood-1.0_ptb0.15.log
stable,sim_deg_degscan,0.15,0.3,5,-1.0,5,5,True,False,False,0.1070,0.0124,0.1114,0.0097,0.1114,0.0097,919.0000,75.0000,5278.0000,6122.0000,0.2639,0.8478,0.4791,,,,0.1286,0.5818,0.1740,0.0000,0.8478,0.4791,0.3115,0.3247,0.6324,0.3773,0.2319,0.4764,0.0000,0.0000,0.5000,0.1017,0.0893,0.1246,0.1167,0.1026,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg5_ood-1.0_ptb0.15.log
stable,all3_degscan,0.2,0.3,1,0.5,5,5,True,False,False,0.0962,0.0139,0.1004,0.0123,0.1004,0.0123,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0973,0.6550,0.3169,0.3230,0.8410,0.5361,0.3335,0.3891,0.6300,0.0000,0.0000,0.5000,0.4571,0.3203,0.5000,0.0847,0.1105,0.1142,0.0793,0.0922,logs/combo_filters_midmetrics_deg_sweep/stable_all3_degscan_sim0.3_deg1_ood0.5_ptb0.2.log
stable,all3_degscan,0.2,0.3,2,0.5,5,5,True,False,False,0.0935,0.0162,0.0988,0.0136,0.0988,0.0136,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0705,0.6501,0.3112,0.3230,0.8410,0.5361,0.3335,0.3891,0.6300,0.0000,0.0000,0.4896,0.4571,0.3203,0.5000,0.0814,0.0905,0.1076,0.0723,0.1159,logs/combo_filters_midmetrics_deg_sweep/stable_all3_degscan_sim0.3_deg2_ood0.5_ptb0.2.log
stable,all3_degscan,0.2,0.3,3,0.5,5,5,True,False,False,0.1093,0.0121,0.1123,0.0117,0.1123,0.0117,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.1211,0.6562,0.2952,0.3230,0.8410,0.5361,0.3335,0.3891,0.6300,0.3388,0.2112,0.5116,0.4571,0.3203,0.5000,0.1109,0.1080,0.1312,0.0972,0.0993,logs/combo_filters_midmetrics_deg_sweep/stable_all3_degscan_sim0.3_deg3_ood0.5_ptb0.2.log
stable,all3_degscan,0.2,0.3,5,0.5,5,5,True,False,False,0.1038,0.0215,0.1074,0.0227,0.1074,0.0227,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.1231,0.6116,0.2581,0.3230,0.8410,0.5361,0.3335,0.3891,0.6300,0.4512,0.2688,0.4603,0.4571,0.3203,0.5000,0.0934,0.1466,0.0897,0.0943,0.0951,logs/combo_filters_midmetrics_deg_sweep/stable_all3_degscan_sim0.3_deg5_ood0.5_ptb0.2.log
stable,deg_ood_degscan,0.2,-1.0,1,0.5,5,5,True,False,False,0.1075,0.0200,0.1150,0.0147,0.1150,0.0147,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0775,0.6626,0.3225,0.3230,0.8410,0.5361,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.4571,0.3203,0.5000,0.0772,0.1055,0.1254,0.1329,0.0963,logs/combo_filters_midmetrics_deg_sweep/stable_deg_ood_degscan_sim-1.0_deg1_ood0.5_ptb0.2.log
stable,deg_ood_degscan,0.2,-1.0,2,0.5,5,5,True,False,False,0.1137,0.0164,0.1198,0.0122,0.1198,0.0122,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0638,0.6587,0.3243,0.3230,0.8410,0.5361,0.0000,0.0000,0.5000,0.0000,0.0000,0.4896,0.4571,0.3203,0.5000,0.1042,0.1379,0.1154,0.0893,0.1217,logs/combo_filters_midmetrics_deg_sweep/stable_deg_ood_degscan_sim-1.0_deg2_ood0.5_ptb0.2.log
stable,deg_ood_degscan,0.2,-1.0,3,0.5,5,5,True,False,False,0.0735,0.0117,0.0773,0.0099,0.0773,0.0099,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0894,0.6724,0.3114,0.3230,0.8410,0.5361,0.0000,0.0000,0.5000,0.3388,0.2112,0.5116,0.4571,0.3203,0.5000,0.0619,0.0810,0.0772,0.0893,0.0581,logs/combo_filters_midmetrics_deg_sweep/stable_deg_ood_degscan_sim-1.0_deg3_ood0.5_ptb0.2.log
stable,deg_ood_degscan,0.2,-1.0,5,0.5,5,5,True,False,False,0.0922,0.0152,0.0978,0.0115,0.0978,0.0115,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0780,0.6426,0.2920,0.3230,0.8410,0.5361,0.0000,0.0000,0.5000,0.4512,0.2688,0.4603,0.4571,0.3203,0.5000,0.0698,0.1125,0.0814,0.0943,0.1030,logs/combo_filters_midmetrics_deg_sweep/stable_deg_ood_degscan_sim-1.0_deg5_ood0.5_ptb0.2.log
stable,sim_deg_degscan,0.2,0.3,1,-1.0,5,5,True,False,False,0.1067,0.0169,0.1116,0.0155,0.1116,0.0155,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.1165,0.6372,0.3048,0.0000,0.8410,0.5361,0.3335,0.3891,0.6300,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.1134,0.1109,0.0893,0.1329,0.0872,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg1_ood-1.0_ptb0.2.log
stable,sim_deg_degscan,0.2,0.3,2,-1.0,5,5,True,False,False,0.1207,0.0245,0.1259,0.0248,0.1259,0.0248,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0969,0.6272,0.2957,0.0000,0.8410,0.5361,0.3335,0.3891,0.6300,0.0000,0.0000,0.4896,0.0000,0.0000,0.5000,0.1159,0.1096,0.1686,0.1096,0.0997,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg2_ood-1.0_ptb0.2.log
stable,sim_deg_degscan,0.2,0.3,3,-1.0,5,5,True,False,False,0.0968,0.0099,0.1011,0.0052,0.1011,0.0052,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.0775,0.6581,0.3040,0.0000,0.8410,0.5361,0.3335,0.3891,0.6300,0.3388,0.2112,0.5116,0.0000,0.0000,0.5000,0.1063,0.1042,0.0793,0.1013,0.0926,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg3_ood-1.0_ptb0.2.log
stable,sim_deg_degscan,0.2,0.3,5,-1.0,5,5,True,False,False,0.0992,0.0148,0.1038,0.0128,0.1038,0.0128,1218.0000,108.0000,5278.0000,6388.0000,0.3230,0.8410,0.5361,,,,0.1606,0.6056,0.2405,0.0000,0.8410,0.5361,0.3335,0.3891,0.6300,0.4512,0.2688,0.4603,0.0000,0.0000,0.5000,0.0806,0.1258,0.0934,0.0984,0.0976,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg5_ood-1.0_ptb0.2.log
stable,all3_degscan,0.25,0.3,1,0.5,5,5,True,False,False,0.0929,0.0103,0.0968,0.0076,0.0968,0.0076,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.0781,0.6407,0.3452,0.3730,0.8397,0.5848,0.3676,0.4400,0.6261,0.0000,0.0000,0.5000,0.5224,0.3702,0.5000,0.0777,0.1009,0.0860,0.1063,0.0939,logs/combo_filters_midmetrics_deg_sweep/stable_all3_degscan_sim0.3_deg1_ood0.5_ptb0.25.log
stable,all3_degscan,0.25,0.3,2,0.5,5,5,True,False,False,0.0963,0.0174,0.1031,0.0120,0.1031,0.0120,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.0721,0.6475,0.3448,0.3730,0.8397,0.5848,0.3676,0.4400,0.6261,0.0000,0.0000,0.4928,0.5224,0.3702,0.5000,0.0689,0.1225,0.1034,0.0914,0.0951,logs/combo_filters_midmetrics_deg_sweep/stable_all3_degscan_sim0.3_deg2_ood0.5_ptb0.25.log
stable,all3_degscan,0.25,0.3,3,0.5,5,5,True,False,False,0.0995,0.0175,0.1077,0.0070,0.1077,0.0070,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.0751,0.6690,0.3628,0.3730,0.8397,0.5848,0.3676,0.4400,0.6261,0.3302,0.2007,0.5032,0.5224,0.3702,0.5000,0.0669,0.1059,0.1055,0.1001,0.1192,logs/combo_filters_midmetrics_deg_sweep/stable_all3_degscan_sim0.3_deg3_ood0.5_ptb0.25.log
stable,all3_degscan,0.25,0.3,5,0.5,5,5,True,False,False,0.1085,0.0079,0.1119,0.0043,0.1119,0.0043,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.1138,0.6382,0.3274,0.3730,0.8397,0.5848,0.3676,0.4400,0.6261,0.5088,0.3028,0.4554,0.5224,0.3702,0.5000,0.0947,0.1184,0.1125,0.1067,0.1100,logs/combo_filters_midmetrics_deg_sweep/stable_all3_degscan_sim0.3_deg5_ood0.5_ptb0.25.log
stable,deg_ood_degscan,0.25,-1.0,1,0.5,5,5,True,False,False,0.0808,0.0250,0.0907,0.0169,0.0907,0.0169,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.0681,0.6775,0.3872,0.3730,0.8397,0.5848,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.5224,0.3702,0.5000,0.0411,0.0934,0.0868,0.0677,0.1150,logs/combo_filters_midmetrics_deg_sweep/stable_deg_ood_degscan_sim-1.0_deg1_ood0.5_ptb0.25.log
stable,deg_ood_degscan,0.25,-1.0,2,0.5,5,5,True,False,False,0.0674,0.0208,0.0753,0.0153,0.0753,0.0153,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.0844,0.6588,0.3662,0.3730,0.8397,0.5848,0.0000,0.0000,0.5000,0.0000,0.0000,0.4928,0.5224,0.3702,0.5000,0.0361,0.0772,0.0943,0.0515,0.0781,logs/combo_filters_midmetrics_deg_sweep/stable_deg_ood_degscan_sim-1.0_deg2_ood0.5_ptb0.25.log
stable,deg_ood_degscan,0.25,-1.0,3,0.5,5,5,True,False,False,0.0812,0.0244,0.0913,0.0155,0.0913,0.0155,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.0797,0.6749,0.3579,0.3730,0.8397,0.5848,0.0000,0.0000,0.5000,0.3302,0.2007,0.5032,0.5224,0.3702,0.5000,0.0411,0.1154,0.0843,0.0731,0.0922,logs/combo_filters_midmetrics_deg_sweep/stable_deg_ood_degscan_sim-1.0_deg3_ood0.5_ptb0.25.log
stable,deg_ood_degscan,0.25,-1.0,5,0.5,5,5,True,False,False,0.0828,0.0256,0.0925,0.0187,0.0925,0.0187,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.0802,0.6422,0.3258,0.3730,0.8397,0.5848,0.0000,0.0000,0.5000,0.5088,0.3028,0.4554,0.5224,0.3702,0.5000,0.0440,0.1225,0.0710,0.0885,0.0880,logs/combo_filters_midmetrics_deg_sweep/stable_deg_ood_degscan_sim-1.0_deg5_ood0.5_ptb0.25.log
stable,sim_deg_degscan,0.25,0.3,1,-1.0,5,5,True,False,False,0.0936,0.0177,0.1013,0.0096,0.1013,0.0096,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.1543,0.6533,0.3428,0.0000,0.8397,0.5848,0.3676,0.4400,0.6261,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0984,0.0968,0.0926,0.0627,0.1175,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg1_ood-1.0_ptb0.25.log
stable,sim_deg_degscan,0.25,0.3,2,-1.0,5,5,True,False,False,0.0792,0.0205,0.0857,0.0177,0.0857,0.0177,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.1370,0.6431,0.3287,0.0000,0.8397,0.5848,0.3676,0.4400,0.6261,0.0000,0.0000,0.4928,0.0000,0.0000,0.5000,0.0532,0.1063,0.0781,0.0976,0.0606,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg2_ood-1.0_ptb0.25.log
stable,sim_deg_degscan,0.25,0.3,3,-1.0,5,5,True,False,False,0.0853,0.0155,0.0906,0.0125,0.0906,0.0125,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.1126,0.6662,0.3541,0.0000,0.8397,0.5848,0.3676,0.4400,0.6261,0.3302,0.2007,0.5032,0.0000,0.0000,0.5000,0.0801,0.1117,0.0640,0.0826,0.0880,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg3_ood-1.0_ptb0.25.log
stable,sim_deg_degscan,0.25,0.3,5,-1.0,5,5,True,False,False,0.0908,0.0072,0.0929,0.0064,0.0929,0.0064,1507.0000,151.0000,5278.0000,6634.0000,0.3728,0.8397,0.5848,,,,0.1490,0.6159,0.3000,0.0000,0.8397,0.5848,0.3676,0.4400,0.6261,0.5088,0.3028,0.4554,0.0000,0.0000,0.5000,0.0980,0.0893,0.0822,0.1001,0.0843,logs/combo_filters_midmetrics_deg_sweep/stable_sim_deg_degscan_sim0.3_deg5_ood-1.0_ptb0.25.log
